episode_id,source_citation,source_url,year_window,geography,region,age_band,skill_tier,sector,prior_income_band,subsidy_level,ubi_level,population_n,time_horizon,outcome_retrain_%,outcome_share_similar_%,outcome_underemployed_%,outcome_exit_%,outcome_still_seeking_%,data_quality,notes,comparability_notes,quarter,months_post_closure,gender,rc_la_claimant_count_q_mean,rc_la_claimant_baseline,rc_la_excess_vs_baseline,rc_la_age_claimants,rc_la_age_pct_of_la_total,ne_claimant_count_q_mean,ne_claimant_baseline,ne_claimant_excess_vs_baseline,ne_gender_claimants,ne_gender_pct_within_age_band,ne_unemployment_rate_%,ne_employment_rate_%,ne_activity_rate_%,aps_period,ne_age_unemployment_rate_%,ne_age_employment_rate_%,ne_age_activity_rate_%,ne_age_aps_period,ne_median_weekly_pay_gbp,ne_median_annual_pay_gbp,ne_wage_p10_gbp,ne_wage_p25_gbp,ne_wage_p75_gbp,ne_wage_p90_gbp,tv_ca_claimant_count_q_mean,tv_ca_claimant_baseline,tv_ca_excess_vs_baseline,rc_la_manufacturing_jobs,rc_la_mining_util_jobs,rc_la_total_jobs,rc_la_manufacturing_pct,ssi_est_workers_this_cell,ssi_age_share_prior,ssi_gender_share_prior,off_all_benefits_%,still_on_benefits_%,never_claimed_jsa_%,self_employment_%,self_employment_n,training_courses_n,area_wage_change_%,ne_wage_change_%,manual_jobs_share_pre_%,manual_jobs_share_post_%,acc_16_24_male_q_mean,acc_16_24_female_q_mean,acc_25_49_male_q_mean,acc_25_49_female_q_mean,acc_50plus_male_q_mean,acc_50plus_female_q_mean,acc_total_q_mean,acc_16_24_pct,acc_25_49_pct,acc_50plus_pct,acc_male_pct,acc_female_pct,acc_excess_16_24_pct,acc_excess_25_49_pct,acc_excess_50plus_pct,acc_excess_male_pct,acc_data_quality,ne_acc_16_24_q_mean,ne_acc_25_49_q_mean,ne_acc_50plus_q_mean,ne_acc_total_q_mean,ne_acc_16_24_pct,ne_acc_25_49_pct,ne_acc_50plus_pct,ne_acc_data,beao_redundancies_q_mean,beao_redundancies_data,rc_vs_ne_16_24_idx,rc_vs_ne_25_49_idx,rc_vs_ne_50plus_idx,ashe_age_data,ashe_age_16_24_median_est,ashe_age_16_24_p10_est,ashe_age_16_24_p25_est,ashe_age_16_24_p75_est,ashe_age_16_24_p90_est,ashe_age_16_24_sigma,ashe_age_nat_ratio_16_24,ashe_age_25_49_median_est,ashe_age_25_49_p10_est,ashe_age_25_49_p25_est,ashe_age_25_49_p75_est,ashe_age_25_49_p90_est,ashe_age_25_49_sigma,ashe_age_nat_ratio_25_49,ashe_age_50plus_median_est,ashe_age_50plus_p10_est,ashe_age_50plus_p25_est,ashe_age_50plus_p75_est,ashe_age_50plus_p90_est,ashe_age_50plus_sigma,ashe_age_nat_ratio_50plus,stat_still_seeking_mid_%,stat_still_seeking_lo_%,stat_still_seeking_hi_%,stat_underemployed_mid_%,stat_underemployed_lo_%,stat_underemployed_hi_%,stat_underemployed_16_24_mid_%,stat_underemployed_16_24_lo_%,stat_underemployed_16_24_hi_%,stat_underemployed_25_49_mid_%,stat_underemployed_25_49_lo_%,stat_underemployed_25_49_hi_%,stat_underemployed_50plus_mid_%,stat_underemployed_50plus_lo_%,stat_underemployed_50plus_hi_%,stat_exit_mid_%,stat_retrain_mid_%,stat_share_similar_mid_%,stat_exit_lo_%,stat_retrain_lo_%,stat_share_similar_lo_%,stat_exit_hi_%,stat_retrain_hi_%,stat_share_similar_hi_%,stat_dirichlet_kappa,stat_dirichlet_pi_retrain,stat_dirichlet_pi_similar,stat_dirichlet_pi_exit,stat_method,esa_assess_q_mean,esa_support_q_mean,esa_total_q_mean,esa_wrag_q_mean,esa_baseline,esa_excess_q_mean,esa_excess_pct,esa_data_quality,ne_jsa_under13wk_q_mean,ne_jsa_13to26wk_q_mean,ne_jsa_26to52wk_q_mean,ne_jsa_over52wk_q_mean,ne_jsa_total_q_mean,ne_jsa_longterm_pct,ne_jsa_data_quality,ne_jsa_uc_caveat
redcar_2015,DWP SSI JSA Statistics March 2016,https://assets.publishing.service.gov.uk/media/5a757a2ae5274a1622e22197/sahaviriya-steel-ind-ad-hoc-jsa-stats.pdf,2015-2017,Redcar / Teesside,North East England,all,skilled_manual,primary_metals / steel_manufacturing,£25k-£35k est.,"£11k-£15k employer hiring subsidy (age-tiered: £11k under-45, £15k aged 45+); Routes to Work pilot £7.5m (Tees Valley-wide); £46m total government package (announced Oct 2015)","N/A — no UBI operational in UK Oct 2015. Actual baseline safety net: JSA £73.10/wk (adult rate) or £57.90/wk (under-25); ESA (support group) £109.65/wk; UC standard allowance £317.82/month. For model calibration: ubi_level = 0. UBI counterfactuals are simulation scenarios, not historical data.",2070,2015Q4 (1 months post-closure),,,,,,MEDIUM,"QUARTER: 2015Q4 (1 months post-closure, Oct 2 2015).  REDCAR & CLEVELAND LA (E06000003) claimant count: 3298 quarterly avg (baseline 3477; excess vs baseline: -179).  NE LABOUR MARKET (APS Apr 2015-Mar 2016): unemployment 7.5%, employment 69.5%, activity 75.3%.  NE WAGE DISTRIBUTION (ASHE 2015): p10=£287.7/wk, p25=£358.7/wk, p75=£679.4/wk, p90=£881.8/wk. SSI workers (est. £25k-£35k = ~£480-£670/wk) were above NE median. Source: Nomis ASHE NM_30_1. REAL data.  RC LA EMPLOYMENT STRUCTURE (BRES 2015): total jobs 124,800, manufacturing 15,000 (12.0%), mining/utilities 4,500. Source: Nomis BRES NM_189_1. REAL data. Annual — same value for all quarters in 2015.  TEES VALLEY CA (E47000006) claimant count: 15,292 quarterly avg (baseline 17,475; excess vs baseline: -2,183). Covers Redcar, Middlesbrough, Stockton, Hartlepool, Darlington — SSI Task Force geography.  NE MEDIAN WAGE (ASHE 2015): £485.6/week (£25251/yr). SSI workers earned above NE median (skilled manual, union rates, est. £25k-£35k).  35% (720/2070) never claimed JSA at closure — split unknown (early retired / immediately re-employed / ESA/UC / left UK).  outcome_retrain_% and outcome_share_similar_% remain UNKNOWN — DWP microdata required for clean bucket split. outcome_underemployed_% proxy only (area wage data). All area-level data is NOT individual SSI worker tracking.","Nomis claimant count is AREA-LEVEL (Redcar & Cleveland LA or NE ITL1) — not individual SSI worker tracking. SSI dominated local economy so LA-level excess is largely attributable to closure, but non-SSI workers are included. JSA exit ≠ re-employed (workers may move to ESA/UC). Nomis age band 25-49 ≠ model band 25-44. UK training course = 2-day refresher to full vocational qual — not comparable to German Umschulung (1-2yr full requalification). Steel sector ~95% male; gender-disaggregated outcome rates unavailable from public sources.",2015Q4,1,all,3298,3477,-178.8,,,46400,67784,-21384.5,,,7.5,69.5,75.3,Apr 2015-Mar 2016,,,,,485.6,25251,287.7,358.7,679.4,881.8,15292,17475,-2182.8,15000,4500,124800,12.0,2070,,,,,35.0,,,,,,,,578.7,335.0,1578.7,978.3,799.0,465.3,4735.0,19.3,54.0,26.7,62.4,37.6,23.2,55.6,21.2,82.8,HIGH,11083.3,24953.3,10316.7,46353.3,23.9,53.8,22.3,HIGH,103.7,HIGH,0.808,1.004,1.197,HIGH_SCALED,411.2,269.5,319.8,527.9,678.9,0.366,0.8351,544.6,303.3,390.3,751.4,1043.6,0.4839,1.106,520.7,293.2,372.3,737.7,1052.6,0.5028,1.0574,48.49,39.57,63.83,55.8,40.0,68.6,56.4,34.4,73.7,54.6,38.7,67.7,53.6,38.1,66.4,12.6,2.7,7.4,12.4,2.6,7.2,12.8,2.9,7.6,8191.6,0.1208,0.326,0.5532,"M1:exp_decay(DWP_t5+TaskForce_t13,bootstrap=10000); M2:lognormal_agg(NE_ASHE_p10-p90); M2b:lognormal_age(ASHE_Table6_scaled_to_NE); M3:dirichlet_multinomial(cross_episode_prior+RC_LA_soft_obs)",1709.0,3713.0,6970.0,1377.0,6392.0,578.0,16.5,HIGH,18537.0,6903.0,6365.0,11923.0,43728.0,27.3,HIGH,UC migration progressively removes short-term claimants from JSA from 2016; rising LT% reflects composition shift not worsening outcomes
redcar_2015,DWP SSI JSA Statistics March 2016,https://assets.publishing.service.gov.uk/media/5a757a2ae5274a1622e22197/sahaviriya-steel-ind-ad-hoc-jsa-stats.pdf,2015-2017,Redcar / Teesside,North East England,16-24,skilled_manual,primary_metals / steel_manufacturing,£25k-£35k est.,£11k employer hiring subsidy (under-45 tier); Routes to Work pilot £7.5m (Tees Valley-wide); Employer Ownership of Skills pilot; £46m total government package,"N/A — no UBI operational in UK Oct 2015. Actual baseline safety net: JSA £73.10/wk (adult rate) or £57.90/wk (under-25); ESA (support group) £109.65/wk; UC standard allowance £317.82/month. For model calibration: ubi_level = 0. UBI counterfactuals are simulation scenarios, not historical data.",207,2015Q4 (1 months post-closure),,,,,,MEDIUM,"AGE BAND: 16-24. Nomis band used: Aged 16-24 . Estimated SSI workers in this cell: 207 (prior: 10% of 2070).  QUARTER: 2015Q4 (1 months post-closure, Oct 2 2015).  REDCAR & CLEVELAND LA (E06000003) claimant count: 3298 quarterly avg (baseline 3477; excess vs baseline: -179).  RC LA age band claimants: 718 (21.8% of LA total).  NE LABOUR MARKET (APS Apr 2015-Mar 2016): unemployment 7.5%, employment 69.5%, activity 75.3%.  NE LABOUR MARKET for 16-24 age band (APS Apr 2015-Mar 2016): unemployment 18.2%, employment 52.1%, activity 63.7%. Source: Nomis NM_17_5 age-specific variables. REAL data.  NE WAGE DISTRIBUTION (ASHE 2015): p10=£287.7/wk, p25=£358.7/wk, p75=£679.4/wk, p90=£881.8/wk. SSI workers (est. £25k-£35k = ~£480-£670/wk) were above NE median. Source: Nomis ASHE NM_30_1. REAL data.  RC LA EMPLOYMENT STRUCTURE (BRES 2015): total jobs 124,800, manufacturing 15,000 (12.0%), mining/utilities 4,500. Source: Nomis BRES NM_189_1. REAL data. Annual — same value for all quarters in 2015.  TEES VALLEY CA (E47000006) claimant count: 15,292 quarterly avg (baseline 17,475; excess vs baseline: -2,183). Covers Redcar, Middlesbrough, Stockton, Hartlepool, Darlington — SSI Task Force geography.  NE MEDIAN WAGE (ASHE 2015): £485.6/week (£25251/yr). SSI workers earned above NE median (skilled manual, union rates, est. £25k-£35k).  35% (720/2070) never claimed JSA at closure — split unknown (early retired / immediately re-employed / ESA/UC / left UK).  outcome_retrain_% and outcome_share_similar_% remain UNKNOWN — DWP microdata required for clean bucket split. outcome_underemployed_% proxy only (area wage data). All area-level data is NOT individual SSI worker tracking.","Nomis claimant count is AREA-LEVEL (Redcar & Cleveland LA or NE ITL1) — not individual SSI worker tracking. SSI dominated local economy so LA-level excess is largely attributable to closure, but non-SSI workers are included. JSA exit ≠ re-employed (workers may move to ESA/UC). Nomis age band 25-49 ≠ model band 25-44. UK training course = 2-day refresher to full vocational qual — not comparable to German Umschulung (1-2yr full requalification). Steel sector ~95% male; gender-disaggregated outcome rates unavailable from public sources.",2015Q4,1,all,3298,3477,-178.8,718.0,21.8,46400,67784,-21384.5,,,7.5,69.5,75.3,Apr 2015-Mar 2016,18.2,52.1,63.7,Apr 2015-Mar 2016,485.6,25251,287.7,358.7,679.4,881.8,15292,17475,-2182.8,15000,4500,124800,12.0,207,0.1,,,,35.0,,,,,,,,578.7,335.0,1578.7,978.3,799.0,465.3,4735.0,19.3,54.0,26.7,62.4,37.6,23.2,55.6,21.2,82.8,HIGH,11083.3,24953.3,10316.7,46353.3,23.9,53.8,22.3,HIGH,103.7,HIGH,0.808,1.004,1.197,HIGH_SCALED,411.2,269.5,319.8,527.9,678.9,0.366,0.8351,544.6,303.3,390.3,751.4,1043.6,0.4839,1.106,520.7,293.2,372.3,737.7,1052.6,0.5028,1.0574,48.49,39.57,63.83,56.4,34.4,73.7,56.4,34.4,73.7,54.6,38.7,67.7,53.6,38.1,66.4,12.6,2.7,7.4,12.4,2.6,7.2,12.8,2.9,7.6,8191.6,0.1208,0.326,0.5532,"M1:exp_decay(DWP_t5+TaskForce_t13,bootstrap=10000); M2:lognormal_agg(NE_ASHE_p10-p90); M2b:lognormal_age(ASHE_Table6_scaled_to_NE); M3:dirichlet_multinomial(cross_episode_prior+RC_LA_soft_obs)",1709.0,3713.0,6970.0,1377.0,6392.0,578.0,16.5,HIGH,18537.0,6903.0,6365.0,11923.0,43728.0,27.3,HIGH,UC migration progressively removes short-term claimants from JSA from 2016; rising LT% reflects composition shift not worsening outcomes
redcar_2015,DWP SSI JSA Statistics March 2016,https://assets.publishing.service.gov.uk/media/5a757a2ae5274a1622e22197/sahaviriya-steel-ind-ad-hoc-jsa-stats.pdf,2015-2017,Redcar / Teesside,North East England,25-49,skilled_manual,primary_metals / steel_manufacturing,£25k-£35k est.,£11k employer hiring subsidy (under-45 tier); Routes to Work pilot £7.5m (Tees Valley-wide); £46m total government package,"N/A — no UBI operational in UK Oct 2015. Actual baseline safety net: JSA £73.10/wk (adult rate) or £57.90/wk (under-25); ESA (support group) £109.65/wk; UC standard allowance £317.82/month. For model calibration: ubi_level = 0. UBI counterfactuals are simulation scenarios, not historical data.",828,2015Q4 (1 months post-closure),,,,,,MEDIUM,"AGE BAND: 25-49. Nomis band used: Aged 25-49 (NOTE: Nomis uses 25-49, not 25-44 — document mismatch). Estimated SSI workers in this cell: 828 (prior: 40% of 2070).  QUARTER: 2015Q4 (1 months post-closure, Oct 2 2015).  REDCAR & CLEVELAND LA (E06000003) claimant count: 3298 quarterly avg (baseline 3477; excess vs baseline: -179).  RC LA age band claimants: 1817 (55.2% of LA total).  NE LABOUR MARKET (APS Apr 2015-Mar 2016): unemployment 7.5%, employment 69.5%, activity 75.3%.  NE LABOUR MARKET for 25-49 age band (APS Apr 2015-Mar 2016): unemployment 6.1%, employment 79.3%, activity 84.5%. Source: Nomis NM_17_5 age-specific variables. REAL data.  NE WAGE DISTRIBUTION (ASHE 2015): p10=£287.7/wk, p25=£358.7/wk, p75=£679.4/wk, p90=£881.8/wk. SSI workers (est. £25k-£35k = ~£480-£670/wk) were above NE median. Source: Nomis ASHE NM_30_1. REAL data.  RC LA EMPLOYMENT STRUCTURE (BRES 2015): total jobs 124,800, manufacturing 15,000 (12.0%), mining/utilities 4,500. Source: Nomis BRES NM_189_1. REAL data. Annual — same value for all quarters in 2015.  TEES VALLEY CA (E47000006) claimant count: 15,292 quarterly avg (baseline 17,475; excess vs baseline: -2,183). Covers Redcar, Middlesbrough, Stockton, Hartlepool, Darlington — SSI Task Force geography.  NE MEDIAN WAGE (ASHE 2015): £485.6/week (£25251/yr). SSI workers earned above NE median (skilled manual, union rates, est. £25k-£35k).  35% (720/2070) never claimed JSA at closure — split unknown (early retired / immediately re-employed / ESA/UC / left UK).  outcome_retrain_% and outcome_share_similar_% remain UNKNOWN — DWP microdata required for clean bucket split. outcome_underemployed_% proxy only (area wage data). All area-level data is NOT individual SSI worker tracking.","Nomis claimant count is AREA-LEVEL (Redcar & Cleveland LA or NE ITL1) — not individual SSI worker tracking. SSI dominated local economy so LA-level excess is largely attributable to closure, but non-SSI workers are included. JSA exit ≠ re-employed (workers may move to ESA/UC). Nomis age band 25-49 ≠ model band 25-44. UK training course = 2-day refresher to full vocational qual — not comparable to German Umschulung (1-2yr full requalification). Steel sector ~95% male; gender-disaggregated outcome rates unavailable from public sources.",2015Q4,1,all,3298,3477,-178.8,1817.0,55.2,46400,67784,-21384.5,,,7.5,69.5,75.3,Apr 2015-Mar 2016,6.1,79.3,84.5,Apr 2015-Mar 2016,485.6,25251,287.7,358.7,679.4,881.8,15292,17475,-2182.8,15000,4500,124800,12.0,828,0.4,,,,35.0,,,,,,,,578.7,335.0,1578.7,978.3,799.0,465.3,4735.0,19.3,54.0,26.7,62.4,37.6,23.2,55.6,21.2,82.8,HIGH,11083.3,24953.3,10316.7,46353.3,23.9,53.8,22.3,HIGH,103.7,HIGH,0.808,1.004,1.197,HIGH_SCALED,411.2,269.5,319.8,527.9,678.9,0.366,0.8351,544.6,303.3,390.3,751.4,1043.6,0.4839,1.106,520.7,293.2,372.3,737.7,1052.6,0.5028,1.0574,48.49,39.57,63.83,54.6,38.7,67.7,56.4,34.4,73.7,54.6,38.7,67.7,53.6,38.1,66.4,12.6,2.7,7.4,12.4,2.6,7.2,12.8,2.9,7.6,8191.6,0.1208,0.326,0.5532,"M1:exp_decay(DWP_t5+TaskForce_t13,bootstrap=10000); M2:lognormal_agg(NE_ASHE_p10-p90); M2b:lognormal_age(ASHE_Table6_scaled_to_NE); M3:dirichlet_multinomial(cross_episode_prior+RC_LA_soft_obs)",1709.0,3713.0,6970.0,1377.0,6392.0,578.0,16.5,HIGH,18537.0,6903.0,6365.0,11923.0,43728.0,27.3,HIGH,UC migration progressively removes short-term claimants from JSA from 2016; rising LT% reflects composition shift not worsening outcomes
redcar_2015,DWP SSI JSA Statistics March 2016,https://assets.publishing.service.gov.uk/media/5a757a2ae5274a1622e22197/sahaviriya-steel-ind-ad-hoc-jsa-stats.pdf,2015-2017,Redcar / Teesside,North East England,50+,skilled_manual,primary_metals / steel_manufacturing,£25k-£35k est.,"£15k employer hiring subsidy (45+ tier — highest rate, recognising harder-to-place status); Routes to Work pilot £7.5m (Tees Valley-wide); £46m total government package","N/A — no UBI operational in UK Oct 2015. Actual baseline safety net: JSA £73.10/wk (adult rate) or £57.90/wk (under-25); ESA (support group) £109.65/wk; UC standard allowance £317.82/month. For model calibration: ubi_level = 0. UBI counterfactuals are simulation scenarios, not historical data.",1035,2015Q4 (1 months post-closure),,,,,,MEDIUM,"AGE BAND: 50+. Nomis band used: Aged 50+ . Estimated SSI workers in this cell: 1035 (prior: 50% of 2070).  QUARTER: 2015Q4 (1 months post-closure, Oct 2 2015).  REDCAR & CLEVELAND LA (E06000003) claimant count: 3298 quarterly avg (baseline 3477; excess vs baseline: -179).  RC LA age band claimants: 757 (23.0% of LA total).  NE LABOUR MARKET (APS Apr 2015-Mar 2016): unemployment 7.5%, employment 69.5%, activity 75.3%.  NE LABOUR MARKET for 50+ age band (APS Apr 2015-Mar 2016): unemployment 4.5%, employment 36.9%, activity 38.7%. Source: Nomis NM_17_5 age-specific variables. REAL data.  NE WAGE DISTRIBUTION (ASHE 2015): p10=£287.7/wk, p25=£358.7/wk, p75=£679.4/wk, p90=£881.8/wk. SSI workers (est. £25k-£35k = ~£480-£670/wk) were above NE median. Source: Nomis ASHE NM_30_1. REAL data.  RC LA EMPLOYMENT STRUCTURE (BRES 2015): total jobs 124,800, manufacturing 15,000 (12.0%), mining/utilities 4,500. Source: Nomis BRES NM_189_1. REAL data. Annual — same value for all quarters in 2015.  TEES VALLEY CA (E47000006) claimant count: 15,292 quarterly avg (baseline 17,475; excess vs baseline: -2,183). Covers Redcar, Middlesbrough, Stockton, Hartlepool, Darlington — SSI Task Force geography.  NE MEDIAN WAGE (ASHE 2015): £485.6/week (£25251/yr). SSI workers earned above NE median (skilled manual, union rates, est. £25k-£35k).  35% (720/2070) never claimed JSA at closure — split unknown (early retired / immediately re-employed / ESA/UC / left UK).  outcome_retrain_% and outcome_share_similar_% remain UNKNOWN — DWP microdata required for clean bucket split. outcome_underemployed_% proxy only (area wage data). All area-level data is NOT individual SSI worker tracking.","Nomis claimant count is AREA-LEVEL (Redcar & Cleveland LA or NE ITL1) — not individual SSI worker tracking. SSI dominated local economy so LA-level excess is largely attributable to closure, but non-SSI workers are included. JSA exit ≠ re-employed (workers may move to ESA/UC). Nomis age band 25-49 ≠ model band 25-44. UK training course = 2-day refresher to full vocational qual — not comparable to German Umschulung (1-2yr full requalification). Steel sector ~95% male; gender-disaggregated outcome rates unavailable from public sources.",2015Q4,1,all,3298,3477,-178.8,757.0,23.0,46400,67784,-21384.5,,,7.5,69.5,75.3,Apr 2015-Mar 2016,4.5,36.9,38.7,Apr 2015-Mar 2016,485.6,25251,287.7,358.7,679.4,881.8,15292,17475,-2182.8,15000,4500,124800,12.0,1035,0.5,,,,35.0,,,,,,,,578.7,335.0,1578.7,978.3,799.0,465.3,4735.0,19.3,54.0,26.7,62.4,37.6,23.2,55.6,21.2,82.8,HIGH,11083.3,24953.3,10316.7,46353.3,23.9,53.8,22.3,HIGH,103.7,HIGH,0.808,1.004,1.197,HIGH_SCALED,411.2,269.5,319.8,527.9,678.9,0.366,0.8351,544.6,303.3,390.3,751.4,1043.6,0.4839,1.106,520.7,293.2,372.3,737.7,1052.6,0.5028,1.0574,48.49,39.57,63.83,53.6,38.1,66.4,56.4,34.4,73.7,54.6,38.7,67.7,53.6,38.1,66.4,12.6,2.7,7.4,12.4,2.6,7.2,12.8,2.9,7.6,8191.6,0.1208,0.326,0.5532,"M1:exp_decay(DWP_t5+TaskForce_t13,bootstrap=10000); M2:lognormal_agg(NE_ASHE_p10-p90); M2b:lognormal_age(ASHE_Table6_scaled_to_NE); M3:dirichlet_multinomial(cross_episode_prior+RC_LA_soft_obs)",1709.0,3713.0,6970.0,1377.0,6392.0,578.0,16.5,HIGH,18537.0,6903.0,6365.0,11923.0,43728.0,27.3,HIGH,UC migration progressively removes short-term claimants from JSA from 2016; rising LT% reflects composition shift not worsening outcomes
redcar_2015,DWP SSI JSA Statistics March 2016,https://assets.publishing.service.gov.uk/media/5a757a2ae5274a1622e22197/sahaviriya-steel-ind-ad-hoc-jsa-stats.pdf,2015-2017,Redcar / Teesside,North East England,16-24,skilled_manual,primary_metals / steel_manufacturing,£25k-£35k est.,£11k employer hiring subsidy (under-45 tier); Routes to Work pilot £7.5m (Tees Valley-wide); Employer Ownership of Skills pilot; £46m total government package,"N/A — no UBI operational in UK Oct 2015. Actual baseline safety net: JSA £73.10/wk (adult rate) or £57.90/wk (under-25); ESA (support group) £109.65/wk; UC standard allowance £317.82/month. For model calibration: ubi_level = 0. UBI counterfactuals are simulation scenarios, not historical data.",197,2015Q4 (1 months post-closure),,,,,,MEDIUM,"AGE BAND: 16-24. Nomis band used: Aged 16-24 . Estimated SSI workers in this cell: 197 (prior: 10% of 2070).  GENDER: male. Prior: 95% of SSI workforce (UK steel industry statistic, not SSI-specific microdata).  QUARTER: 2015Q4 (1 months post-closure, Oct 2 2015).  REDCAR & CLEVELAND LA (E06000003) claimant count: 3298 quarterly avg (baseline 3477; excess vs baseline: -179).  RC LA age band claimants: 718 (21.8% of LA total).  NE ITL1 gender claimants in this age band: 7452 (67.2% of NE age-band total). NOTE: NE gender split mixes steel and non-steel workers. SSI gender prior (95% male) used for ssi_est_workers_this_cell instead.  NE LABOUR MARKET (APS Apr 2015-Mar 2016): unemployment 7.5%, employment 69.5%, activity 75.3%.  NE LABOUR MARKET for 16-24 age band (APS Apr 2015-Mar 2016): unemployment 18.2%, employment 52.1%, activity 63.7%. Source: Nomis NM_17_5 age-specific variables. REAL data.  NE WAGE DISTRIBUTION (ASHE 2015): p10=£287.7/wk, p25=£358.7/wk, p75=£679.4/wk, p90=£881.8/wk. SSI workers (est. £25k-£35k = ~£480-£670/wk) were above NE median. Source: Nomis ASHE NM_30_1. REAL data.  RC LA EMPLOYMENT STRUCTURE (BRES 2015): total jobs 124,800, manufacturing 15,000 (12.0%), mining/utilities 4,500. Source: Nomis BRES NM_189_1. REAL data. Annual — same value for all quarters in 2015.  TEES VALLEY CA (E47000006) claimant count: 15,292 quarterly avg (baseline 17,475; excess vs baseline: -2,183). Covers Redcar, Middlesbrough, Stockton, Hartlepool, Darlington — SSI Task Force geography.  NE MEDIAN WAGE (ASHE 2015): £485.6/week (£25251/yr). SSI workers earned above NE median (skilled manual, union rates, est. £25k-£35k).  35% (720/2070) never claimed JSA at closure — split unknown (early retired / immediately re-employed / ESA/UC / left UK).  outcome_retrain_% and outcome_share_similar_% remain UNKNOWN — DWP microdata required for clean bucket split. outcome_underemployed_% proxy only (area wage data). All area-level data is NOT individual SSI worker tracking.","Nomis claimant count is AREA-LEVEL (Redcar & Cleveland LA or NE ITL1) — not individual SSI worker tracking. SSI dominated local economy so LA-level excess is largely attributable to closure, but non-SSI workers are included. JSA exit ≠ re-employed (workers may move to ESA/UC). Nomis age band 25-49 ≠ model band 25-44. UK training course = 2-day refresher to full vocational qual — not comparable to German Umschulung (1-2yr full requalification). Steel sector ~95% male; gender-disaggregated outcome rates unavailable from public sources.",2015Q4,1,male,3298,3477,-178.8,718.0,21.8,46400,67784,-21384.5,7452.0,67.2,7.5,69.5,75.3,Apr 2015-Mar 2016,18.2,52.1,63.7,Apr 2015-Mar 2016,485.6,25251,287.7,358.7,679.4,881.8,15292,17475,-2182.8,15000,4500,124800,12.0,197,0.1,0.95,,,35.0,,,,,,,,578.7,335.0,1578.7,978.3,799.0,465.3,4735.0,19.3,54.0,26.7,62.4,37.6,23.2,55.6,21.2,82.8,HIGH,11083.3,24953.3,10316.7,46353.3,23.9,53.8,22.3,HIGH,103.7,HIGH,0.808,1.004,1.197,HIGH_SCALED,411.2,269.5,319.8,527.9,678.9,0.366,0.8351,544.6,303.3,390.3,751.4,1043.6,0.4839,1.106,520.7,293.2,372.3,737.7,1052.6,0.5028,1.0574,48.49,39.57,63.83,56.4,34.4,73.7,56.4,34.4,73.7,54.6,38.7,67.7,53.6,38.1,66.4,12.6,2.7,7.4,12.4,2.6,7.2,12.8,2.9,7.6,8191.6,0.1208,0.326,0.5532,"M1:exp_decay(DWP_t5+TaskForce_t13,bootstrap=10000); M2:lognormal_agg(NE_ASHE_p10-p90); M2b:lognormal_age(ASHE_Table6_scaled_to_NE); M3:dirichlet_multinomial(cross_episode_prior+RC_LA_soft_obs)",1709.0,3713.0,6970.0,1377.0,6392.0,578.0,16.5,HIGH,18537.0,6903.0,6365.0,11923.0,43728.0,27.3,HIGH,UC migration progressively removes short-term claimants from JSA from 2016; rising LT% reflects composition shift not worsening outcomes
